audio_filepath,duration,text,gender,age-group,primary_language,native_place_state,native_place_district,highest_qualification,job_category,occupation_domain
audio/281474976884628_f2121_chunk_7.wav,12.833875,"itchy patches or rashes vandalaga is said to improve our brain power and concentration levels, so I think we all should grow these herbs in our gardens",Female,18-30,Kannada,Karnataka,Hassan,Post Graduate,Full Time,Technology and Services
audio/281474976901159_f1705_chunk_4.wav,12.8343125,"As Sita, she was from Janakpur, Mithilanchal, so most of the arts are made depicting the life history of her.",Female,45-60,Maithili,Bihar,Darbhanga,Graduate,Full Time,Education and Research
audio/281474976894795_f2258_chunk_2.wav,12.8906875,"Dashain is the longest and most auspicious festival in the Nepali annual calendar. In several parts of Kalingpong, Dashain is the only time of the year when people receive a set of new clothing.",Female,30-45,Nepali,West Bengal,Kalimpong,Post Graduate,Full Time,Education and Research
audio/281474976886823_f1784_chunk_3.wav,12.892125,So this thought was deeply infused into the minds of all the people. And so they are running behind the English language,Female,18-30,Tamil,Tamil Nadu,Virudhunagar,Post Graduate,Full Time,Technology and Services
audio/281474976892142_f1133_chunk_0.wav,12.9136875,Download COVID vaccine certificate from Co-WIN portal for beneficiary name Haniya with phone number 65221973012,Male,30-45,Assamese,Assam,Nagaon,Post Graduate,Full Time,Education and Research
audio/281474976888624_f2025_chunk_0.wav,12.91525,"Daily life is not enforced that much because of religion. Because in India, every person is basically a good human being.",Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
audio/281474976893848_f3250_chunk_5.wav,12.95,"So the first day of Bohag Bihu is called Guru Bihu. In this Bihu, bulls or cows are bathed in the bank of a river.",Female,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976883853_f3233_chunk_2.wav,12.9710625,It has started a number of programs to give training to the young people through various government agencies.,Male,45-60,Nepali,Meghalaya,Ri Bhoi,Post Graduate,Full Time,Education and Research
audio/281474976901608_f2023_chunk_13.wav,12.9848125,"under the government, under the policies. So, it is a very important role of news media and yes, in my state, news media address the issues related to politics and government",Female,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Freelance,Information and Media
audio/281474976899542_f1195_chunk_0.wav,12.99875,Show the current holdings of my APY account with PRAN number 527154998165,Female,45-60,Bengali,West Bengal,South 24 Parganas,Graduate,Other,Financial Services (Banking and Insurance)
audio/281474976888918_f3208_chunk_2.wav,13.0,"membranced, nostalgic, syntax, nefarious, and so on.",Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
audio/281474976893846_f3264_chunk_3.wav,13.0,They should also be active in the community. They should publish their art and speak about them publicly.,Female,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976893848_f3250_chunk_7.wav,13.0000625,"The second day is called Manu Bihu. Men, women, and children wear new clothes.",Female,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976887658_f3219_chunk_7.wav,13.0003125,Then there was a language issue where our language had to be registered with the parliamentary board as a national language,Male,60+,Konkani,Goa,North Goa,Graduate,Full Time,Financial Services (Banking and Insurance)
audio/281474976898128_f2237_chunk_5.wav,13.00275,and then also he is selling things on Amazon or Flipkart and this is what digitalization looks like and,Female,18-30,Odia,Odisha,Khordha,Post Graduate,Full Time,Transportation and Logistics
audio/281474976893843_f2130_chunk_3.wav,13.0168125,Similarly I potted hibiscus stem directly into the ground and it grew well but the plants were somehow eaten by the goats and,Female,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976887212_f3245_chunk_13.wav,13.04,"that we remember here and there in our day-to-day life, it actually makes our days much better.",Female,30-45,Konkani,Goa,North Goa,Post Graduate,Full Time,Education and Research
audio/281474976900343_f1968_chunk_4.wav,13.0608125,There is a Dal festival also and for the local people I think the most important are the days or auspicious days associated with shrines,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976901602_f2119_chunk_7.wav,13.061,We could get closer to subject on these lines or zoom in to fill the frame or any elements related to that photo or your story that may fill the space,Female,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Freelance,Information and Media
audio/281474976894755_f548_chunk_0.wav,13.064875,Search Jawaharlal Nehru University in the AICTE-approved institute list for academic year 2021-2022,Female,30-45,Nepali,West Bengal,Kalimpong,Post Graduate,Full Time,Education and Research
audio/281474976893847_f2044_chunk_4.wav,13.069375,"Secondly, we have Sattriya Nritya. It is a classical dance form of Assam, representing Sattriya culture",Female,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Other,Education and Research
audio/281474976900596_f3268_chunk_7.wav,13.073375,The Quran states that there is not an animal that lives on the earth nor a being that flies on its wings but forms part of communities like you.,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
audio/281474976897463_f1783_chunk_2.wav,13.0734375,"It is equally liked by all sections of people, and it is a popular dance form among many other dance forms available in the society.",Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
audio/281474976894942_f1679_chunk_6.wav,13.07725,"We can say insurance companies and banks are both financial intermediaries. However, they don't always face the same risk and are regulated by different authorities.",Female,30-45,Malayalam,Kerala,Pathanamthitta,Post Graduate,Other,Financial Services (Banking and Insurance)
audio/281474976895139_f2137_chunk_2.wav,13.0830625,"Presently there are five subdivisions, namely, Alipur, Baripur, Canning, Diamond Harbour and Kakdip, 29 blocks and seven municipalities.",Female,18-30,Bengali,West Bengal,South 24 Parganas,Post Graduate,Full Time,Information and Media
audio/281474976899968_f2166_chunk_1.wav,13.09825,"roti vegetables, rice pulse vegetables and some of the specific cuisines are liti chokha and chura dahi chini. While liti chokha is a spicy cuisine",Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976888873_f2272_chunk_27.wav,13.0991875,and the younger ones visits each and every home of the relatives and they put tikka on,Female,18-30,Nepali,West Bengal,Darjeeling,Post Graduate,Other,Entertainment
audio/281474976886911_f847_chunk_0.wav,13.1796875,Show the list of all Govt-Aided institutes which are approved of AICTE in the academic year 2020 to 2021.,Female,30-45,Tamil,Tamil Nadu,Chennai,Post Graduate,Part Time,Technology and Services
audio/281474976885501_f493_chunk_0.wav,13.183625,Download COVID vaccine certificate from Co-WIN portal for beneficiary name Zooni with phone number 92306701834,Male,18-30,Kannada,Karnataka,Bangalore Urban,Graduate,Part Time,Information and Media
audio/281474976896704_f3123_chunk_1.wav,13.1926875,"Railways, buses, trains, taxis, flights, auto rickshaws.",Female,45-60,Telugu,Andhra Pradesh,Krishna,Graduate,Part Time,Technology and Services
audio/281474976886981_f210_chunk_0.wav,13.196625,List all rejected claims from my EPFO account with UAN number 317164356466,Female,45-60,Telugu,Andhra Pradesh,Guntur,Post Graduate,Full Time,Education and Research
audio/281474976896941_f53_chunk_0.wav,13.197625,A distinct advantage that in-fighters have when throwing uppercuts is that they can channel their entire bodyweight behind the punch; Mike Tyson was famous for throwing devastating uppercuts,Male,30-45,Bengali,West Bengal,Kolkata,Graduate,Freelance,Entertainment
audio/281474976895290_f455_chunk_0.wav,13.2338125,"Change my virtual payment address from 88743465603@upi, to 91701210815@okcici",Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
audio/281474976888911_f3102_chunk_21.wav,13.24,"And in a point of view, last but not the least, we should be happy and satisfied by our self",Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
audio/281474976883995_f3192_chunk_6.wav,13.2435625,"and The opportunities that here are the education is growing. So there there are certain younger people who are taking up agriculture also and Taking other government jobs, etc.",Male,18-30,Gujarati,Gujarat,Sabarkantha,Post Graduate,Full Time,Information and Media
audio/281474976892190_f70_chunk_0.wav,13.2593125,An OTP has been sent to phone number 72136215710 Please enter it for downloading the vaccine certificate for beneficiary name Shahnoor,Male,30-45,Maithili,Bihar,Sitamarhi,Graduate,Part Time,Education and Research
audio/281474976900596_f3268_chunk_0.wav,13.2666875,"Religion is sometimes defined as the relationship between people and that which they regard as holy, often in supernatural terms.",Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
audio/281474976885501_f2926_chunk_0.wav,13.26675,Download COVID vaccine certificate from Co-WIN portal for beneficiary name Zooni with phone number 92306701834.,Male,18-30,Kannada,Karnataka,Bangalore Urban,Graduate,Part Time,Information and Media
audio/281474976898080_f1458_chunk_0.wav,13.2743125,"Has the payment been confirmed for my order containing Borosil Induction Friendly Stainless Steel Casserole , Nescafe Gold Original Roasted Coffee and Fresho Signature Palak Snack Sticks ?",Female,18-30,Odia,Odisha,Khordha,Post Graduate,Full Time,Transportation and Logistics
audio/281474976884140_f1273_chunk_0.wav,13.2975625,"As stated by Jahangir himself in his autobiography, he was extremely fond of her and designated her as his chief consort in the royal harem in his princely days.",Male,60+,Punjabi,Punjab,Rupnagar,Graduate,Other,Government
audio/281474976889906_f3211_chunk_5.wav,13.306625,Even Hindi speakers or any other language speakers can be literate. That's my point on literacy. And I don't think so that considering any language as a symbol of literacy is the right thing.,Female,18-30,Dogri,Jammu Kashmir,Jammu,Under Graduate Student,Other,Education and Research
audio/281474976883853_f3233_chunk_5.wav,13.3150625,"beekeeping, traditional medicine, broom cultivation, pineapple cultivation, then food processing, etc.",Male,45-60,Nepali,Meghalaya,Ri Bhoi,Post Graduate,Full Time,Education and Research
audio/281474976901798_f2302_chunk_0.wav,13.315125,"What are the main cultural and social issues faced by your state and how are they being addressed? Hint - poverty, inequality, discrimination, social justice.",Female,30-45,Assamese,Assam,Biswanath,Doctoral (PhD) or higher level,Full Time,Information and Media
audio/281474976885330_f519_chunk_0.wav,13.3560625,I want to download EFPO passbook statement for account with UAN number 336537946597,Male,30-45,Kannada,Karnataka,Shimoga,Post Graduate,Full Time,Education and Research
audio/281474976892275_f1113_chunk_0.wav,13.3611875,I want to get enrolled myself in an Central University institutes offering Diploma level programs in Engineering and Technology Can I get a list of such institutes in the academic year 2021 - 2022,Female,18-30,Maithili,Bihar,Darbhanga,Post Graduate,Part Time,Education and Research
audio/281474976888873_f2272_chunk_21.wav,13.3753125,on till nine days the people worship Goddess Durga or different avatars on each next day they worship every new avatar of,Female,18-30,Nepali,West Bengal,Darjeeling,Post Graduate,Other,Entertainment
audio/281474976886903_f845_chunk_0.wav,13.38425,"I want to know the status for my order containing Cocosutra Hot Chocolate , BATTER CHATTER Cashew Cookies and Unique Arts & Interiors Beautiful Stone Studded Couple Rakhi.",Female,30-45,Tamil,Tamil Nadu,Chennai,Post Graduate,Part Time,Technology and Services
audio/281474976886846_f823_chunk_0.wav,13.3858125,"The items MPM Panchakavya Eggs, Bansiwala Paan Petha and BB Royal Whole Red Chilli are unavailable. Please try ordering them later.",Female,18-30,Tamil,Kerala,Thiruvananthapuram,Under Graduate Student,Full Time,Technology and Services
